time,CH01,CH02,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,CH12,CH13,CH14,CH15,CH16
16:12:28,29,85,6,32,12,7916,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,32,69,-15,-136,-116,8232,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,20,79,-6,360,248,8284,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,23,81,-8,-372,-88,7836,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,33,69,15,336,56,8484,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,17,71,8,36,84,8028,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,13,81,1,48,-28,8128,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,24,59,-25,348,168,8384,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,26,94,-19,-456,-168,7872,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,31,58,-11,520,52,8316,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,22,79,-11,-312,-112,7908,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,12,81,-2,160,176,8044,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,17,64,-13,-36,60,8380,0.703125,0.078125,0.703125,2,-1,1,-1,0,0,0
16:12:28,23,74,-8,-116,68,7908,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,32,80,-21,-64,-64,8208,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,26,73,-19,112,136,8092,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,23,77,-15,4,12,7864,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,28,78,-7,132,68,8476,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,14,74,-5,164,32,8060,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,17,62,-14,28,-196,8248,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,21,75,-35,468,152,8300,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,33,73,12,-368,-140,7824,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,25,74,-13,368,32,8436,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,23,81,4,-260,0,8004,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,20,67,11,328,-68,8208,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,17,83,-6,-20,-12,8240,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,25,70,-7,-288,-4,7836,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,28,69,-1,452,148,8312,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,17,77,13,-352,-8,7884,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,30,75,-4,228,120,8000,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,25,79,-1,32,128,8344,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,28,79,35,12,-16,7824,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,17,78,-16,-132,0,8264,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,16,67,-7,136,148,8080,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,31,76,-29,-100,40,7932,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,23,87,10,216,-28,8388,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,26,67,-11,144,-8,8060,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,23,82,-14,-48,-164,8248,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,27,66,-19,376,60,8356,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,20,87,-6,-492,32,7928,0.703125,0.078125,-0.703125,2,-1,1,-1,0,0,0
16:12:28,20,54,-12,648,84,8408,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,16,87,5,-180,-52,8016,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,26,66,-5,252,-60,8024,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,27,78,6,-96,124,8312,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,31,80,-12,-248,112,7900,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,15,73,-4,144,56,8248,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,21,65,-14,-44,8,8100,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,28,95,17,68,-32,7876,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,26,59,-9,248,76,8388,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,22,83,11,196,172,8000,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,28,70,-40,-152,-208,8256,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,18,69,5,460,84,8348,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,27,80,7,-308,-12,7980,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,22,69,-4,500,128,8452,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,19,65,-12,68,-12,8000,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,25,79,-23,208,-120,8084,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,28,72,23,96,88,8284,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,16,79,-12,-428,108,7924,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,25,70,-10,552,-4,8412,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,22,76,21,-208,-84,7908,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,28,76,-24,172,56,7960,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,27,76,-8,100,112,8356,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,25,69,12,112,192,7932,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,20,92,3,-216,0,8244,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,24,63,-4,184,184,8288,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,22,87,-9,-260,44,7804,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,24,71,16,252,68,8500,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,19,73,-10,128,-20,8100,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,21,86,-21,-48,-104,8164,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,27,54,15,424,120,8344,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,23,90,24,-364,20,7992,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,26,79,8,572,76,8440,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,19,68,0,-292,-48,7984,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,17,86,-15,240,-84,7988,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,23,69,9,-4,124,8304,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,12,82,-19,-84,72,7916,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,29,76,-7,4,8,8276,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,24,79,23,40,104,8132,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,28,82,23,-56,64,7848,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,18,63,-5,120,88,8532,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,20,81,-15,128,0,7984,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,19,75,-53,-288,-72,8172,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,30,72,14,528,84,8292,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,21,78,-2,-400,8,7912,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,20,76,1,412,-16,8380,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,17,68,-24,-280,16,8104,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,26,82,-3,284,-116,8000,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,16,58,-5,44,104,8304,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,22,77,2,160,84,7872,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,27,79,7,-192,-96,8176,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,23,60,-7,404,128,8272,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,23,92,-22,-460,-8,7836,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,27,76,-25,320,-16,8436,0.703125,0.078125,-0.703125,2,-1,1,-1,0,0,0
16:12:28,19,63,-40,-280,-60,7984,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,25,85,-6,180,-160,8192,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,20,75,24,28,96,8268,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,20,80,-17,-168,200,7812,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,32,69,-14,220,-16,8296,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,20,66,-26,-248,-44,8048,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,27,92,-5,108,72,7980,0.703125,0.078125,-0.703125,2,-1,1,-1,0,0,0
16:12:28,20,67,-12,168,84,8448,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,19,80,-7,152,84,7920,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,26,68,7,-56,-4,8240,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,25,81,-4,408,212,8236,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,23,66,-22,-308,-4,7820,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,30,74,-16,332,72,8472,0.703125,0.078125,-0.703125,2,-1,1,-1,0,0,0
16:12:28,19,89,-10,-192,-152,7952,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,23,74,11,260,-128,8136,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,22,59,-44,136,64,8324,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,30,94,-19,-280,44,7896,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,29,61,-3,528,4,8340,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,19,61,-16,-416,-32,7916,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,20,92,1,260,64,7956,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,32,64,9,-4,76,8308,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,18,78,-19,168,144,7960,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,26,64,1,-76,-68,8340,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,26,87,10,-16,76,8004,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,15,75,3,-176,48,7852,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:28,21,68,-9,248,12,8488,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,24,86,-24,164,120,7984,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,27,58,-17,-244,-144,8204,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,22,78,9,380,84,8332,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,19,83,9,-484,12,7888,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,19,72,-28,424,100,8452,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,39,81,6,24,-112,8028,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,15,79,11,112,-188,8028,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,21,69,-30,-92,112,8272,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,22,72,-7,-248,-4,7984,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,30,85,-16,348,-12,8340,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,24,69,-21,-304,-60,7964,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,18,84,-17,172,60,7988,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,25,77,-20,-12,64,8324,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,29,76,9,164,156,7980,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,21,75,3,-204,-72,8312,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,21,76,-12,104,192,8080,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,28,71,-9,52,-88,7860,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,26,77,-38,228,40,8520,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,24,75,6,76,-28,7896,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,28,75,1,-252,-48,8244,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,19,75,12,440,100,8296,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,16,68,1,-392,-60,7840,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,19,79,-12,304,24,8428,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,34,69,-13,-136,-76,8052,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,27,77,-14,116,-144,8064,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,22,74,-13,172,80,8256,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,18,80,-18,-228,36,7908,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,15,82,-3,524,-4,8400,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,34,66,2,-392,-56,7968,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,19,81,-27,216,-16,8112,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,26,68,-11,-232,144,8296,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,25,75,15,-128,108,7812,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,16,69,-39,56,40,8284,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,14,78,2,-96,96,8028,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,37,73,-22,64,124,7904,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,25,71,-3,152,60,8416,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,20,76,0,232,108,8120,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,24,76,27,-236,-52,8188,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,17,67,3,472,168,8368,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,25,84,-13,-368,20,7820,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,28,69,-45,152,140,8368,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,27,75,-8,176,-32,7996,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,24,75,-13,-148,-88,8164,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,20,72,7,368,40,8296,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,16,75,5,-476,-28,7864,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,23,81,-8,632,44,8348,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,30,76,-3,-392,-188,7864,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,19,78,-2,344,-72,8072,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,25,73,-15,-172,84,8304,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,22,80,-27,-24,76,7884,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,16,73,-13,60,16,8360,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,26,79,20,-184,-44,7964,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,23,72,-26,76,60,7864,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,20,81,-6,100,36,8432,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,18,75,-26,0,96,7848,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,32,77,-5,-232,-84,8248,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,22,84,2,348,208,8224,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,14,71,-14,-228,72,7936,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,32,72,6,276,84,8412,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,27,69,-18,212,152,8084,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,21,77,8,-244,-204,8184,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,22,70,11,464,120,8328,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,26,93,8,-448,-104,7864,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,20,70,-20,496,-88,8344,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,28,75,-28,-256,-32,8080,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,25,79,5,272,-28,8052,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,13,68,0,-112,104,8236,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,19,80,18,-12,84,7836,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,32,71,-24,160,4,8240,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,28,71,-19,-152,-68,7984,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,27,83,-11,340,48,7956,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,20,70,8,172,48,8396,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,9,90,-8,88,76,7864,0.703125,0.078125,-0.703125,2,-1,1,-1,0,0,0
16:12:29,23,70,-9,-12,-8,8220,0.703125,0.078125,-0.703125,2,-1,1,-1,0,0,0
16:12:29,31,72,-8,52,80,8000,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,15,78,16,-8,4,7908,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,27,69,18,292,84,8496,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,24,79,-35,124,16,7912,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,19,79,14,-240,-128,8216,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,26,64,-7,420,44,8308,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,26,84,-20,-436,-80,7828,0.703125,0.078125,-0.703125,2,-1,1,-1,0,0,0
16:12:29,25,53,11,436,96,8408,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,20,84,-3,-276,-72,7928,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,19,76,3,380,32,8036,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,40,68,-6,52,96,8360,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,23,79,-2,36,164,7820,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,16,67,-12,-56,-52,8276,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,23,77,-7,212,148,8240,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,27,72,-4,16,72,7872,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,26,81,2,92,156,8472,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,22,75,0,144,-24,7992,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,18,77,18,-260,-36,8244,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,22,71,-22,296,20,8292,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,22,76,-12,-428,4,7832,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,30,65,1,356,20,8412,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,27,85,-35,-84,60,8012,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,24,66,7,84,-204,8140,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,14,75,-12,120,88,8300,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,26,78,-4,-360,-44,7872,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,15,68,37,492,-28,8344,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,25,69,-32,-312,-112,7944,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,37,87,1,56,36,7936,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,21,60,-21,-112,56,8292,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,28,91,-16,-208,128,7908,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,22,69,-1,312,-20,8320,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,19,85,-9,-168,-72,8068,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,27,72,-2,152,40,7972,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,23,74,-21,-8,88,8356,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,30,80,7,96,188,7940,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,20,68,-11,-156,64,8180,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,29,75,-18,-4,76,7992,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,25,77,17,-56,64,7940,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,27,70,-14,136,96,8496,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,22,79,-14,268,80,7980,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,22,69,-16,-200,0,8224,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,24,71,5,456,76,8320,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,33,84,-22,-428,-68,7760,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,26,57,-44,440,60,8504,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,25,83,14,16,-68,8008,0.703125,0.078125,-0.703125,2,-1,1,-1,0,0,0
16:12:29,19,84,-16,-68,-216,8104,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,38,56,-13,392,120,8292,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,22,101,19,-336,192,7896,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,23,56,-33,592,-8,8484,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,20,86,-18,-300,-124,7996,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,23,62,4,188,-80,8080,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,30,82,10,-44,100,8184,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,20,76,-42,-188,132,7864,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,28,75,-6,296,-76,8312,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,21,72,14,-188,-60,7936,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,24,76,4,300,20,7940,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,25,73,0,156,128,8388,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,24,77,-24,160,172,7904,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,19,77,2,-360,-64,8252,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,22,67,-17,208,152,8188,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,28,89,9,-176,-16,7836,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,28,62,-25,340,132,8520,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,17,82,-25,236,16,8136,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,22,70,12,-228,-188,8204,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,31,73,-33,660,112,8332,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,22,79,9,-444,-56,7856,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,19,68,-22,448,88,8424,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,26,76,2,-116,-8,8128,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,23,80,1,164,-140,8104,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,34,74,-20,260,-20,8248,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,23,77,16,-296,84,7908,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,21,69,0,612,0,8408,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,6,85,3,-440,-120,7912,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,26,56,-21,228,32,8076,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,24,89,1,-236,80,8276,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,33,81,0,36,132,7824,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,24,72,-18,144,-12,8260,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,14,84,-2,-76,4,8080,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,35,69,-39,36,112,7896,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,27,71,-12,244,180,8408,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,14,75,27,136,16,7820,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,19,70,-19,-260,-152,8240,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,26,77,4,372,180,8248,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,13,82,-9,-376,-28,7844,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,35,66,-22,404,152,8556,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,25,76,-22,116,-28,8004,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,26,72,-2,64,-68,8176,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,29,74,15,360,136,8360,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,26,75,-12,-404,24,7904,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,23,60,22,664,-32,8432,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,21,90,-1,-416,-228,7924,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,27,66,-39,240,-20,8088,0.703125,0.078125,0,2,-1,1,-1,0,0,0
16:12:29,36,79,-9,-120,164,8308,0.703125,0.078125,0,2,-1,1,-1,0,0,0
